city,day_period,weather_conditions,road_traffic_density,order_day_week,type_of_vehicle,delivery_location_longitude,delivery_location_latitude,festival
0,2,1,2,2,3,80.352268,13.159645,0
0,1,4,2,0,3,75.839615,30.900184,0
0,2,2,0,6,2,73.949315,18.583811,0
2,1,2,2,1,2,85.34982,23.379746,0
0,2,4,0,1,3,85.407872,23.451292,0
0,2,1,3,5,1,75.89282,27.053726,0
0,2,0,0,3,2,75.8923,26.936156,0
0,2,0,0,6,2,80.268812,13.08978,0
0,2,3,0,3,2,73.985101,18.623626,1
2,1,4,2,2,2,85.335055,23.369407,0
0,0,1,3,1,2,77.016268,11.041852,0
2,1,3,2,4,3,75.823139,26.933483,0
0,2,0,2,3,2,78.49035,17.521477,0
2,2,0,0,3,2,72.923984,19.145831,0
0,2,0,2,5,1,85.437872,23.481292,0
0,2,1,0,3,2,72.864492,21.233434,0
0,0,5,3,3,1,77.021736,11.076686,0
0,1,4,1,6,2,85.345055,23.379407,0
0,2,1,3,4,2,0.11,0.11,0
2,2,4,2,6,2,73.295012,22.441603,0
0,2,2,2,0,2,78.474423,17.498294,0
0,2,5,3,2,1,80.304568,13.156279,0
0,2,3,2,0,2,72.908059,21.28276,0
2,2,2,2,3,2,72.899122,21.280096,0
0,2,4,0,2,2,0.03,0.03,0
0,2,4,3,4,3,80.348114,13.116047,0
0,2,0,2,6,3,81.911889,25.52235,0
0,2,5,0,5,2,75.919034,27.041378,0
0,2,0,0,5,2,77.806664,13.085377,0
2,2,2,3,2,2,72.912381,19.271315,0
0,2,3,0,0,3,85.3472,23.363017,0
0,0,1,3,3,2,73.220937,22.360526,0
0,0,1,1,6,2,77.047003,11.064839,0
0,2,1,3,2,3,76.689264,12.340972,0
0,2,5,2,6,3,75.947429,22.803839,0
2,2,3,2,4,2,73.775736,15.564419,0
0,2,1,0,2,3,75.822934,26.932908,0
0,0,1,3,3,3,80.33147,13.114694,0
0,0,5,3,1,2,75.843007,26.95294,0
2,1,1,2,6,2,80.269982,12.992793,0
2,2,4,3,0,3,78.519578,17.492819,0
0,2,3,2,2,1,72.852629,21.229669,0
0,2,2,0,6,2,0.13,0.13,1
0,2,3,2,6,3,75.948497,22.775748,0
2,2,3,2,6,2,72.912658,19.145838,0
2,2,0,3,5,2,78.415467,17.495894,0
0,2,2,2,3,2,0.07,0.07,0
0,2,1,2,0,3,0.11,0.11,1
0,2,3,2,5,2,80.305235,13.056286,0
2,2,4,0,2,2,77.646791,12.956229,0
0,2,3,2,1,2,73.98852,18.62408,0
2,2,4,0,1,1,77.029594,11.052169,0
0,2,5,3,4,2,76.990432,11.07091,0
0,2,3,0,5,1,0.05,0.05,0
0,0,0,1,3,2,73.939315,18.573811,0
0,2,2,2,1,3,72.935553,19.104237,0
0,2,3,0,4,3,76.377361,10.039186,0
0,0,5,3,2,2,80.282268,13.089645,0
0,2,1,2,5,2,76.98295,11.040375,0
0,2,1,3,6,1,80.302439,13.082394,0
0,1,3,1,6,2,72.814115,21.206438,0
0,0,4,1,0,3,75.337475,19.898028,0
0,2,0,0,6,2,73.217788,22.357898,0
0,2,2,0,5,3,76.012847,22.86004,0
0,2,1,0,2,2,75.912083,27.001191,0
2,2,3,2,6,1,77.735396,13.060221,0
0,0,1,3,3,3,77.773685,13.108453,0
0,2,0,0,0,2,72.905553,19.074237,0
0,1,2,2,3,3,72.843984,19.065831,0
0,2,2,0,2,2,0.06,0.06,0
0,2,5,0,0,3,75.976959,22.812634,0
0,2,5,0,5,3,80.372439,13.152394,0
0,0,0,1,6,3,72.812697,21.189569,0
0,0,5,3,6,2,76.676792,12.397978,0
0,1,1,2,5,2,75.9034,22.75806,0
0,1,2,1,1,2,75.786649,26.966431,0
0,1,1,2,0,2,78.42035,17.451477,0
0,2,1,0,0,3,72.89765,19.073517,0
0,2,5,0,4,2,75.903007,27.01294,0
0,0,1,1,2,2,78.100221,30.380722,0
0,2,5,0,1,2,72.900489,21.280798,0
2,0,4,3,0,2,80.282268,13.089645,0
0,2,5,0,5,2,72.798778,21.187735,0
0,2,3,0,1,3,73.848206,18.604382,0
0,2,5,0,3,2,75.860689,26.94842,0
0,2,3,3,6,2,72.859292,21.24106,0
2,2,5,2,3,3,72.888059,21.26276,0
0,2,1,0,5,1,88.435507,22.609129,0
0,2,3,0,0,2,75.346722,19.905337,0
0,0,2,3,5,3,77.08295,11.140375,0
0,2,1,0,4,2,0.03,0.03,0
0,2,3,2,5,3,81.962796,25.581646,0
0,1,1,2,2,3,72.866749,19.123249,0
0,0,3,3,4,2,78.045053,27.195108,0
0,1,3,2,1,2,73.795901,18.603481,0
0,2,1,0,6,2,80.301865,13.116762,0
0,0,1,3,1,3,73.858972,18.560963,0
2,2,1,0,5,2,75.946896,27.032312,0
0,2,2,0,5,2,80.450708,26.613672,0
0,2,4,3,3,2,0.08,0.08,0
0,1,0,2,4,2,72.982281,19.217222,0
2,2,3,2,2,2,72.869292,21.25106,0
0,1,4,2,2,3,75.802934,26.912908,0
0,2,4,3,6,2,78.529654,17.49233,0
0,0,5,3,0,3,76.333136,10.031703,0
2,0,1,3,2,1,75.408419,19.914103,0
2,2,1,2,1,3,75.969615,31.030184,0
0,2,5,3,4,3,78.48035,17.511477,0
0,2,4,0,5,1,75.860512,26.909596,0
0,1,1,2,0,2,72.851347,19.23384,0
0,2,1,2,3,2,80.319982,13.042793,0
0,2,3,3,0,3,75.972471,22.825049,0
0,2,4,3,1,2,0.09,0.09,0
2,1,0,2,2,2,77.008349,11.032298,0
2,2,1,3,6,1,77.04544,11.073009,0
2,2,5,3,3,2,76.701094,12.401214,0
0,2,0,0,1,3,75.867333,26.796536,0
2,1,0,2,3,2,73.180283,22.32279,0
0,1,5,1,5,2,78.378855,17.46971,0
0,2,5,2,3,3,0.07,0.07,0
0,1,4,2,2,2,77.63413,12.955662,0
0,2,4,2,3,3,73.834855,18.58144,0
0,2,5,2,3,2,77.059594,11.082169,0
0,2,4,0,3,1,73.831081,18.716215,0
2,0,2,1,4,2,72.872658,19.105838,0
0,1,0,2,1,2,75.886699,22.771857,0
0,2,1,0,6,2,85.355055,23.389407,0
2,2,5,0,1,2,0.05,0.05,0
0,2,1,3,2,2,0.06,0.06,0
0,2,4,0,1,2,74.029315,18.663811,0
0,1,1,2,2,2,76.986494,11.013669,0
2,1,0,2,2,3,75.906362,22.781593,0
0,2,3,2,1,2,77.630997,13.089198,0
0,2,1,3,3,2,73.970626,18.616947,0
0,0,0,3,3,2,77.7584,12.994264,0
0,0,2,3,0,2,80.324791,13.097018,0
0,2,2,3,0,2,72.920489,21.300798,0
0,2,3,3,3,3,80.335235,13.086286,0
0,2,3,2,5,2,72.923616,21.316884,0
0,2,4,0,0,3,72.822629,21.199669,0
2,2,1,3,6,3,77.061082,11.05185,0
0,2,4,0,5,1,85.374253,23.401489,0
0,2,1,2,4,2,72.932381,19.291315,0
0,2,1,0,1,2,75.852083,26.941191,0
2,1,3,2,4,3,72.814342,21.185104,0
0,2,2,2,1,2,72.855203,19.024049,0
0,2,0,2,5,2,75.946959,22.782634,0
0,1,5,2,5,2,72.798059,21.17276,0
0,2,3,0,0,3,80.327221,13.124347,0
2,2,4,0,3,3,72.842731,21.223343,0
2,0,2,3,4,2,73.994337,18.636258,0
0,1,3,2,3,3,76.639103,12.346356,0
0,1,1,1,2,3,72.928493,19.141999,0
0,2,4,0,3,2,77.04295,11.100375,0
2,2,0,2,2,2,0.11,0.11,0
2,0,4,3,2,3,72.886191,19.2313,0
0,1,0,2,1,2,72.844715,19.188321,0
0,2,1,0,5,2,75.91172,30.983234,0
2,2,2,2,3,2,78.496744,17.543809,0
0,2,5,0,6,3,77.503573,23.348998,0
2,1,4,2,2,3,80.246442,13.074181,0
0,2,3,0,5,2,75.863604,26.991411,0
0,0,2,3,1,2,77.028349,11.052298,0
2,0,3,3,0,2,81.871681,25.490317,0
2,2,2,3,1,1,72.88765,19.063517,0
0,2,3,2,0,2,72.880489,21.260798,0
0,2,1,2,3,3,0.08,0.08,0
2,2,3,2,5,3,76.361128,10.065697,0
0,0,5,3,1,2,73.225081,22.371844,0
0,2,2,3,5,2,78.427554,17.504114,0
2,2,3,0,3,2,73.995101,18.633626,0
0,2,3,2,4,1,80.318519,13.151878,0
0,2,2,3,3,2,77.081736,11.136686,0
0,1,2,2,0,3,73.917902,18.559299,0
2,0,0,3,4,2,76.655861,12.314747,0
0,0,0,3,0,1,75.963365,22.813659,0
0,2,1,3,6,3,0.07,0.07,0
0,2,3,0,4,2,75.992847,22.84004,0
0,0,1,3,6,2,75.857282,26.971927,0
0,2,0,2,6,2,72.849292,21.23106,0
0,0,1,3,3,2,76.755808,12.3985,0
0,2,1,2,5,1,73.898429,18.57421,0
0,2,3,2,3,2,77.093303,11.124136,0
0,2,1,2,6,3,77.105525,11.133681,0
0,2,3,0,5,3,77.105525,11.133681,0
0,2,2,2,1,3,0.05,0.05,0
2,2,1,0,3,1,76.671094,12.371214,0
2,2,5,3,3,2,0.11,0.11,0
0,2,1,0,4,3,75.83282,26.993726,0
0,2,1,0,5,3,88.395507,22.569129,0
0,0,1,3,6,2,77.065667,11.092477,0
2,1,4,2,1,2,75.812934,26.922908,0
0,2,2,0,1,3,76.749103,12.456356,0
2,2,0,0,1,2,77.696155,13.014365,0
0,1,0,2,0,2,88.373273,22.573227,0
2,2,3,0,5,1,81.944492,25.564697,0
0,2,1,2,3,3,72.792697,21.169569,0
2,2,5,2,5,2,75.951817,31.023244,0
0,2,0,0,3,2,77.116241,11.131753,0
0,2,5,2,1,1,72.892658,19.125838,0
2,2,2,2,1,2,77.116241,11.131753,0
0,2,0,3,2,2,73.910547,18.600016,1
2,1,0,2,2,3,76.96295,11.020375,0
0,2,4,3,5,2,77.726664,13.005377,0
2,1,3,2,2,1,75.813007,26.92294,0
0,1,2,2,0,2,75.9134,22.76806,0
0,2,1,0,2,2,75.887333,26.816536,0
0,2,5,0,2,3,72.88765,19.063517,0
0,0,1,3,6,3,81.962796,25.581646,0
0,2,1,0,3,3,80.408656,26.58095,0
0,1,0,2,5,2,73.862527,18.536216,0
0,2,1,0,2,3,85.3672,23.383017,0
2,1,3,2,4,2,72.824492,21.193434,0
0,2,4,2,4,3,75.972574,22.840072,0
0,1,4,2,5,3,85.355486,23.394989,0
0,2,5,3,5,3,77.468886,23.305123,0
2,2,2,2,2,3,75.890512,26.939596,0
0,2,3,0,0,2,77.054311,11.078638,0
2,1,0,2,4,3,72.823074,19.14114,0
0,0,5,3,1,3,78.12725,27.237772,0
2,1,5,1,2,3,76.653622,12.314569,0
0,0,0,3,2,2,78.426744,17.473809,0
0,0,3,3,3,2,0.04,0.04,0
0,2,3,0,5,2,75.885704,26.994142,0
2,2,0,0,5,2,76.970432,11.05091,0
1,2,0,0,1,2,75.934257,27.042328,0
2,2,4,3,5,2,78.464423,17.488294,0
2,1,0,2,6,2,73.824855,18.57144,0
2,2,0,2,2,3,72.804209,21.190437,0
0,1,2,2,2,3,77.709386,12.959934,0
0,0,2,3,3,2,78.48035,17.511477,0
2,1,4,2,4,2,75.90949,22.771234,0
0,2,4,0,0,2,75.890689,26.97842,0
0,2,1,0,0,3,77.081736,11.136686,0
0,0,5,3,3,2,72.923616,21.316884,0
0,1,5,2,2,2,72.809292,21.19106,0
0,1,2,1,1,2,72.845553,19.014237,0
0,2,0,2,5,3,72.875503,21.255975,0
0,2,2,2,1,1,77.74413,13.065662,0
0,2,1,0,3,2,72.863074,19.181141,0
0,2,4,2,6,2,78.496744,17.543809,0
2,1,1,2,0,3,72.84765,19.023517,0
0,2,5,0,5,3,80.322439,13.102394,0
0,1,2,2,4,1,73.910626,18.556947,0
0,2,3,2,5,3,0.09,0.09,0
0,2,1,0,3,3,78.202543,30.486994,1
0,2,4,0,5,3,75.977429,22.833838,0
0,0,1,1,4,1,76.666167,12.363994,0
0,2,3,0,5,3,75.940512,26.989596,0
2,2,1,0,2,2,75.991991,22.761847,1
0,2,1,2,5,2,77.670489,13.01041,0
0,2,1,2,0,3,73.225012,22.371603,0
0,2,2,2,5,2,72.878923,19.284567,0
0,2,2,3,2,3,76.667889,12.387928,0
0,2,0,2,1,3,80.31147,13.094694,0
0,0,4,1,2,3,73.939315,18.573811,0
2,1,4,2,5,2,77.399605,23.286261,0
0,2,1,0,4,3,0.05,0.05,0
0,0,4,3,0,3,78.559654,17.52233,0
0,2,2,0,1,2,75.870512,26.919596,0
0,0,5,1,0,2,77.655428,12.973284,0
0,2,2,0,1,2,73.879478,15.691295,0
2,1,2,2,2,2,75.830753,26.92519,0
0,2,5,0,6,3,80.502929,26.593504,0
0,2,0,0,6,3,72.897808,19.161458,0
0,1,5,2,6,3,75.813139,26.923483,0
2,2,1,0,6,3,72.955451,19.2393,0
0,2,4,0,0,3,72.853616,21.246884,0
0,1,2,2,6,1,72.81859,21.195047,0
2,2,5,0,6,2,75.932083,27.021191,0
0,1,0,2,4,2,78.435883,17.501976,0
0,2,0,2,0,2,73.815901,18.623481,0
0,2,1,2,4,3,72.927385,19.140083,0
0,2,1,2,4,1,74.005367,18.653934,0
2,2,0,2,6,3,80.334151,13.128616,0
0,0,5,3,0,1,72.942381,19.301315,0
2,2,2,2,3,2,75.866649,27.046431,0
0,2,5,0,5,2,85.3829,23.404422,0
2,2,1,3,5,2,75.992847,22.84004,0
0,2,0,0,3,2,80.318812,13.13978,0
0,2,3,2,2,2,72.892658,19.125838,0
0,2,1,2,5,3,80.28147,13.064694,0
2,2,4,3,3,3,76.685861,12.344747,0
0,2,0,3,2,3,75.952574,22.820072,0
0,2,1,0,5,2,76.757961,12.453978,0
0,2,3,2,1,2,76.017648,22.855835,0
0,2,0,3,6,2,75.901495,30.973081,0
0,1,1,2,2,3,75.793013,26.920262,0
2,1,1,2,6,2,72.821953,21.193493,0
0,0,0,1,5,3,88.389843,22.57796,0
0,0,4,1,0,2,76.657889,12.377928,0
0,2,4,2,1,3,75.953106,22.805536,0
0,2,5,0,4,2,73.969315,18.603811,0
0,2,1,3,6,3,77.08544,11.113008,0
0,0,2,3,5,2,72.886749,19.143249,0
0,0,4,1,1,3,73.204798,22.351358,0
0,2,2,3,1,2,80.316442,13.144181,0
2,2,3,0,6,2,73.280937,22.420526,0
0,2,2,0,1,2,72.875553,19.044237,0
2,0,0,1,4,2,88.440467,22.5891,0
0,2,2,2,2,3,72.88859,21.265047,0
0,2,2,2,3,2,77.678179,13.042532,0
0,0,5,3,2,2,85.3972,23.413017,0
0,0,1,3,3,2,80.297221,13.094347,0
0,1,2,2,5,2,77.616791,12.926229,0
0,1,1,1,6,2,76.646167,12.343994,0
0,2,4,2,0,2,76.002471,22.855049,0
0,2,4,0,5,2,72.955451,19.2393,0
0,1,5,2,4,2,72.788059,21.16276,0
2,1,0,2,4,2,78.412621,17.449585,0
2,2,4,0,6,3,81.903167,25.523436,0
0,2,0,0,5,2,85.354097,23.385164,0
0,1,0,2,4,2,80.228114,12.996047,0
2,0,5,3,6,2,72.859976,19.15663,0
0,2,2,0,5,3,72.832629,21.209669,0
0,2,3,0,6,2,72.959976,19.25663,0
0,2,0,2,6,1,78.114095,27.230934,0
2,2,5,0,6,3,88.412337,22.628999,0
0,2,1,0,3,3,73.884855,18.63144,0
0,1,3,2,0,1,75.976362,22.851593,0
0,2,3,2,1,2,75.412405,19.965016,0
0,2,1,2,1,1,75.870753,26.96519,0
0,2,4,0,3,2,76.686792,12.407978,0
0,2,5,2,1,2,75.474792,19.986428,0
0,1,1,2,1,3,78.403391,17.450827,0
0,2,3,3,0,2,77.66413,12.985662,0
0,2,2,2,5,2,77.644293,12.963298,0
2,2,5,3,5,2,0.09,0.09,0
0,0,3,3,3,2,72.854209,21.240437,0
0,0,1,3,4,3,73.032281,19.267222,0
0,1,0,1,2,1,75.84172,30.913234,0
2,0,0,3,3,2,80.344791,13.117018,0
0,2,1,3,1,1,76.662278,12.355461,0
0,0,0,3,3,2,75.498419,20.004103,0
0,2,3,0,1,3,75.927333,26.856536,0
0,2,4,0,1,2,0.07,0.07,0
0,1,4,2,4,3,77.709386,12.959934,0
0,2,0,0,2,2,75.400775,19.936106,0
0,0,2,3,2,2,85.430464,23.43925,0
0,0,0,3,1,3,85.356842,23.456792,0
0,1,3,2,5,2,80.194568,13.046279,0
0,0,5,3,5,2,75.932847,22.78004,0
0,2,1,2,5,1,80.336344,26.489003,0
0,2,0,0,3,2,80.299104,13.171809,1
0,0,1,3,3,2,88.483273,22.683227,0
0,2,2,0,5,2,75.991991,22.761847,0
0,2,2,3,6,3,85.385347,23.419033,0
0,1,2,2,0,3,75.815704,26.924142,0
2,1,0,2,4,2,77.002076,11.046298,0
0,1,4,2,4,3,78.060267,30.339528,0
2,2,3,3,2,2,75.957429,22.813838,0
0,2,4,2,3,2,72.935451,19.2193,0
0,0,1,1,2,3,72.874715,19.218321,0
0,0,3,3,6,2,76.707961,12.403978,1
0,1,5,2,5,3,73.838972,18.540963,0
2,1,0,2,6,2,76.637889,12.357928,0
0,2,5,1,0,3,75.828259,30.925915,0
2,2,4,0,1,2,80.340744,13.095801,0
0,1,3,2,4,3,85.345146,23.377804,0
0,2,4,2,5,3,77.095393,11.105083,0
0,1,4,2,2,2,72.845553,19.014237,0
2,2,3,2,3,2,72.931347,19.31384,0
2,1,1,2,2,3,77.606791,12.916229,0
0,0,2,3,1,2,78.120267,30.399528,0
0,0,2,3,3,2,72.865451,19.1493,0
2,0,4,1,4,3,0.01,0.01,0
0,2,1,0,5,2,78.534423,17.558294,0
0,2,4,0,3,2,76.722278,12.415461,0
0,0,4,3,1,3,77.600997,13.059198,0
2,2,4,3,6,3,73.908972,18.610963,0
2,2,4,2,2,2,85.457872,23.501292,0
0,2,5,0,5,1,81.974502,25.594648,0
0,0,1,1,4,3,77.017003,11.034839,0
2,2,2,0,2,2,0.09,0.09,0
0,2,4,0,5,2,77.479399,23.271529,0
0,2,1,0,3,2,78.539578,17.512819,0
0,1,4,2,2,3,72.927385,19.140083,0
0,2,1,0,5,2,72.859292,21.24106,0
0,2,1,2,1,3,72.879122,21.260096,0
2,2,5,0,3,3,85.354253,23.381489,0
2,2,5,2,3,2,73.935364,15.606162,0
2,0,0,1,6,2,73.878429,18.55421,0
2,2,3,2,0,3,78.447865,17.488263,0
2,1,2,2,4,3,75.333503,19.890256,0
0,1,1,1,6,3,80.260744,13.015801,0
2,2,0,2,5,2,77.026494,11.053669,0
0,2,1,0,6,2,73.917423,15.58395,1
0,2,0,0,5,2,75.983365,22.833659,0
0,2,2,0,1,2,77.128349,11.152298,0
0,2,3,3,6,2,72.921347,19.30384,0
0,1,1,2,5,2,72.799122,21.180096,0
2,2,1,2,4,3,76.650028,12.343225,0
0,1,5,2,4,2,78.077044,27.183303,0
2,0,0,1,2,3,80.230672,13.096438,0
0,2,2,0,3,2,0.07,0.07,0
0,0,5,3,3,1,77.620997,13.079198,0
2,2,2,2,5,2,76.713067,12.426967,0
0,2,5,0,6,2,72.916749,19.173249,0
0,2,1,0,0,3,75.944167,22.787021,0
0,0,3,3,2,3,78.091187,30.372509,0
2,2,5,2,0,2,77.7284,12.964264,0
0,2,2,2,5,2,77.479845,23.282537,0
0,0,4,1,6,3,72.853074,19.17114,0
0,2,5,2,3,3,77.06544,11.093008,0
0,2,5,3,4,2,0.05,0.05,0
0,0,2,3,3,1,77.026494,11.053669,0
0,1,3,2,3,3,76.388053,10.107014,0
0,0,3,1,1,2,77.039594,11.062169,0
0,1,4,2,3,1,78.417865,17.458263,0
0,2,0,0,2,2,75.863013,26.990262,0
2,2,0,2,6,2,81.931889,25.54235,0
0,2,5,2,3,2,74.006619,18.65245,0
2,1,5,2,5,1,78.520366,17.478998,0
0,0,3,1,1,2,75.906059,22.735207,0
2,0,2,3,2,3,77.690625,13.029096,0
0,1,3,2,6,3,77.015017,11.041278,0
2,2,1,2,3,3,75.946059,22.775207,0
0,2,3,2,3,3,0.11,0.11,0
0,2,3,0,2,2,78.579654,17.54233,0
0,2,3,0,4,1,80.382677,26.503698,0
0,0,2,3,3,1,72.922585,19.017584,0
2,2,4,2,0,3,85.446842,23.546792,0
0,2,3,0,2,3,0.08,0.08,0
0,2,5,0,6,2,73.945367,18.593934,0
0,0,1,1,1,2,0.04,0.04,0
2,0,1,3,2,2,77.756664,13.035377,0
0,2,2,0,3,3,80.308114,13.076047,0
0,1,5,1,3,1,73.862527,18.536216,0
0,2,3,0,0,2,75.962574,22.830072,0
0,1,3,1,3,3,72.853984,19.075831,0
0,2,1,3,0,2,73.828172,15.576833,0
0,2,0,3,2,2,76.311128,10.015697,0
0,2,4,0,6,2,77.057003,11.074839,0
0,2,1,3,2,2,73.257753,22.398096,0
2,1,4,1,3,1,72.792697,21.169569,0
0,2,1,0,0,3,72.968493,19.181999,0
0,2,2,3,6,2,75.951847,31.022978,0
0,0,0,3,1,3,77.069594,11.092169,0
0,1,5,2,6,2,75.902471,22.755049,0
2,2,5,0,6,2,73.898972,18.600963,0
2,0,1,3,2,2,73.814723,18.609156,0
0,2,4,3,4,2,72.93859,21.315047,0
2,0,0,3,4,2,85.404097,23.435164,0
0,1,0,2,2,3,75.786649,26.966431,0
2,0,4,3,6,3,76.687961,12.383978,0
0,2,5,2,0,2,75.875704,26.984142,0
0,2,5,2,6,3,75.80282,26.963726,0
0,2,3,0,6,3,72.854209,21.240437,0
0,2,1,0,1,2,80.448656,26.62095,0
0,1,0,1,5,3,75.804257,26.912328,0
0,2,1,0,3,1,72.922658,19.155838,0
2,0,4,1,1,2,77.024311,11.048638,0
0,1,1,2,6,2,76.631094,12.331214,0
0,0,0,1,5,2,0.04,0.04,0
2,1,3,1,1,2,75.793013,26.920262,0
0,2,0,0,4,2,80.378519,13.211878,0
0,0,0,3,5,2,85.355146,23.387804,0
0,0,3,1,4,2,73.945101,18.583626,0
0,2,2,0,0,1,85.455447,23.489194,0
0,1,1,2,2,2,73.77575,15.596683,0
2,1,2,2,6,3,75.876059,22.705207,0
0,2,2,0,5,2,81.921889,25.53235,1
0,0,5,3,3,2,78.425883,17.491976,0
0,1,0,1,0,2,75.894167,22.737021,0
2,2,0,2,5,2,75.968497,22.795748,0
2,2,5,0,0,2,80.284791,13.057018,0
0,0,0,3,1,2,75.961991,22.731847,0
0,0,3,1,5,2,78.432621,17.469585,0
2,2,1,3,1,3,75.884257,26.992328,0
0,2,1,0,0,2,76.028497,22.855747,0
2,2,0,0,6,2,72.863074,19.181141,0
0,1,0,1,0,3,76.647961,12.343978,0
2,2,2,2,6,2,72.822731,21.203343,0
0,0,3,3,3,2,73.218921,22.370237,0
0,2,4,0,2,3,80.29147,13.074694,0
2,0,4,3,4,3,80.375628,26.542581,0
0,2,2,2,1,2,76.690028,12.383225,0
2,1,2,2,5,3,0.02,0.02,0
2,2,2,0,0,2,77.088349,11.112298,0
0,0,1,3,6,2,73.975367,18.623935,0
2,0,1,3,4,2,77.012076,11.056298,0
2,1,0,2,2,2,0.02,0.02,0
0,2,1,3,6,3,85.415739,23.454878,0
0,2,0,3,0,3,72.842697,21.219569,0
0,2,2,0,4,3,77.710709,13.049166,0
0,0,1,3,3,3,72.978493,19.191999,0
0,2,5,0,1,3,73.950626,18.596947,0
2,2,4,0,1,3,76.970432,11.05091,0
0,2,4,3,1,2,77.085393,11.095083,0
0,2,0,2,3,2,85.3472,23.363017,0
2,2,2,0,1,3,76.366106,10.029778,0
0,2,0,0,4,2,73.934337,18.576258,0
0,2,3,2,4,2,72.988493,19.201999,0
0,2,0,0,2,3,73.300283,22.44279,0
0,2,0,2,3,1,73.018493,19.231999,0
0,2,4,3,5,3,85.415447,23.449194,0
0,1,3,2,4,2,76.983303,11.014136,0
2,2,4,0,1,3,77.044311,11.068638,0
0,2,0,0,5,3,76.729264,12.380972,0
0,2,5,2,4,3,72.924115,21.316438,0
0,1,4,2,0,3,75.820512,26.869596,0
0,1,3,2,1,3,72.850489,21.230798,0
0,2,3,3,5,1,80.382677,26.503698,0
2,1,3,2,4,2,76.98544,11.013008,0
0,1,4,2,4,2,73.835364,15.506162,0
2,2,5,0,2,2,76.633067,12.346967,0
0,2,5,2,6,2,75.844257,26.952328,0
0,2,3,0,1,2,72.802697,21.179569,0
0,2,1,0,5,2,74.009315,18.643811,1
2,2,1,2,1,3,78.187151,30.482202,0
2,1,4,2,1,2,73.168921,22.320237,0
0,0,4,3,1,1,0.04,0.04,0
0,2,1,0,3,3,78.468213,17.480448,0
0,2,0,0,3,3,75.863007,26.97294,0
2,2,0,0,2,2,85.385347,23.419033,0
0,2,5,0,4,2,73.875901,18.683481,0
0,2,5,0,6,2,75.8323,26.876156,0
2,1,2,2,1,3,77.663685,12.998453,0
0,1,2,2,1,2,0.02,0.02,0
0,2,3,2,3,2,76.69665,12.442058,0
2,2,4,0,6,1,76.647889,12.367928,0
0,2,4,3,3,3,80.298519,13.131878,0
0,2,0,3,0,3,85.425739,23.464878,0
0,2,3,3,5,2,0.07,0.07,0
0,1,4,2,4,3,78.07889,30.372686,0
0,2,3,3,6,2,0.13,0.13,0
0,2,3,2,0,3,85.437872,23.481292,0
0,2,2,3,6,3,73.975101,18.613626,0
2,1,2,1,1,2,72.852585,18.947584,0
0,2,5,0,0,2,80.402677,26.523698,0
0,0,4,1,0,2,77.055393,11.065083,0
2,0,5,1,0,1,75.861817,30.933244,0
2,2,3,0,4,2,76.017648,22.855835,0
0,2,4,0,0,3,76.346106,10.009778,0
0,2,4,0,5,1,77.8084,13.044264,0
0,0,1,3,2,3,78.632111,17.563216,0
2,1,2,2,1,3,76.96295,11.020375,0
2,2,0,0,3,3,85.465486,23.504989,1
0,2,4,2,2,2,80.266442,13.094181,0
2,2,0,0,6,2,75.942574,22.810072,0
0,2,3,2,0,3,85.38982,23.419746,0
2,0,5,3,4,2,80.355042,26.519108,0
0,2,4,0,0,2,73.240937,22.380526,0
0,0,5,3,2,2,75.348894,19.896969,0
2,2,3,2,4,2,75.832083,26.921191,0
0,2,1,3,1,2,72.831953,21.203493,0
2,2,0,2,0,1,78.488213,17.500448,0
0,1,3,2,6,3,77.606014,12.982161,0
0,2,0,0,4,3,72.905503,21.285975,0
0,0,5,3,1,1,78.567225,17.540371,0
0,2,5,2,1,2,78.435883,17.501976,0
0,1,5,2,4,2,85.344097,23.375164,0
0,2,0,2,1,2,77.032076,11.076298,0
0,1,1,1,4,1,77.645999,12.959496,0
2,1,2,2,2,2,76.631094,12.331214,0
0,2,5,2,4,3,88.382337,22.598999,0
0,1,0,1,4,3,77.655748,12.980324,0
0,2,2,2,6,3,73.804723,18.599156,0
2,2,0,2,2,2,72.873616,21.266884,0
2,2,0,0,6,3,73.934337,18.576258,0
0,1,5,2,4,2,73.91852,18.55408,0
2,2,4,3,4,2,78.438321,17.461668,0
0,2,1,2,2,3,0.05,0.05,0
0,0,5,3,2,3,75.398888,19.915908,0
0,2,1,2,4,2,76.676167,12.373994,0
0,2,4,3,6,2,72.866721,19.206269,0
0,0,5,3,2,2,73.205012,22.351603,0
0,2,5,0,3,2,0.13,0.13,0
0,2,0,0,1,2,0.09,0.09,0
0,2,5,3,3,3,72.943074,19.26114,0
2,2,5,2,0,2,85.465486,23.504989,0
0,2,0,2,2,2,77.046241,11.061753,0
0,2,1,2,2,3,77.700625,13.039096,0
0,2,5,0,5,2,72.901477,21.290522,0
0,2,3,3,3,3,80.484002,26.602001,0
0,0,3,3,6,2,75.906059,22.735207,0
0,1,1,2,5,2,75.796649,26.976431,0
0,2,0,0,2,3,77.125667,11.152477,0
0,2,2,3,0,2,78.084222,30.362735,0
0,2,5,0,3,3,0.07,0.07,0
0,2,5,3,6,2,0.09,0.09,0
2,2,5,2,3,1,73.295081,22.441844,0
0,2,3,0,0,2,75.9634,22.81806,0
2,1,4,2,2,2,76.982076,11.026298,0
